,ccode,cname,ccode_qog,cname_qog,ccodealp,version,bmr_dem,bmr_dembr,bmr_demdur,bmr_demfsuf,bmr_demtran,egov_egov,egov_epar,egov_hci,egov_osi,egov_tii,fh_aor,fh_cl,fh_ep,fh_feb,fh_fog,fh_pair,fh_ppp,fh_pr,fh_rol,fh_status,fhp_mcei5,fhp_mclr5,fhp_mcpp5,fhp_score5,fhp_status5,gendip_afr,gendip_afrp,gendip_afs,gendip_afsp,gendip_mar,gendip_mas,gendip_mfr,gendip_mfrp,gendip_mfs,gendip_mfsp,gendip_nar,gendip_nas,gendip_nfr,gendip_nfs,gendip_nfsp,gendip_rec,gendip_send,ht_colonial,ht_region,ipu_l_s,ipu_l_sw,ipu_l_w,jht_ccc,jht_ccd,nrmi_nrpi,une_oaepe,une_oeace,une_oeals,une_oeapsnt,une_oeaus,une_tdurce,une_tdurls,une_tdurpsnt,une_tdurused,wbgi_pve,wbgi_pvn,wbgi_pvs,wbgi_vae,wbgi_van,wbgi_vas,wdi_acel,wdi_acelu,wdi_agedr,wdi_area,wdi_birth,wdi_death,wdi_forest,wdi_migration,wdi_mobile,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_popf,wdi_popgr,wdi_poprul,wdi_popurb,wdi_popurbagr,wdi_tele,wdi_wip,target_death,target_case
34,148,Chad,148,Chad,TCD,QoGStdCSjan23,0,0,60,0,0,0.1557,0.26190001,0.17820001,0.2,0.089000002,4,6,1,6,1,3,1,7,1,3,22,22,30,74,3,5,14,10.0,42.0,12,10.0,0,0,2.0,20.0,23,14.0,5,8.0,57.0,35,24.0,6,4,168.0,14.89999961853027,25.0,2113.0,104.0,68.086669921875,6.0,6.0,12.0,19.0,16.0,6.0,4.0,1.0,3.0,-1.3437432,5,0.24747567,-1.4348265,11,0.12668815,8.399999618530273,36.70000076293945,99.90470123291016,1259200.0,44.22900009155273,12.36900043487549,3.511753559112549,-9469.0,47.52838516235352,16126866.0,47.94119644165039,50.02383422851563,2.034970760345459,12.80723190307617,49.80536270141602,3.294582843780518,76.72100067138672,23.27899932861328,4.244124889373779,0.0404542312026024,14.88095283508301,6.448866134312767e-06,0.00013102359751733536
35,152,Chile,152,Chile,CHL,QoGStdCSjan23,1,2,30,1,0,0.82590002,0.85710001,0.86430001,0.85290003,0.76059997,10,2,12,15,11,14,15,1,13,1,8,8,13,29,1,22,23,18.0,14.0,65,68.0,15,23,9.0,13.0,32,65.0,7,9.0,14.0,97,133.0,2,2,155.0,22.60000038146973,35.0,608973.0,16608.0,60.78780364990234,6.0,6.0,12.0,0.0,14.0,6.0,2.0,0.0,4.0,0.0079297069,8,0.22715022,0.98312229,13,0.1232932,100.0,100.0,44.82651901245117,743532.0,11.85499954223633,6.346000194549561,24.32686233520508,230162.0,131.5774383544922,19039484.0,18.82646369934082,69.04812622070312,12.12540626525879,25.60681343078613,50.36418914794922,1.791391968727112,12.35700035095215,87.64299774169922,1.881569981575012,14.44509696960449,22.58064460754395,0.0008722925474240794,0.03198474286382971
36,156,China,156,China,CHN,QoGStdCSjan23,0,0,220,0,0,0.79479998,0.96429998,0.7396,0.9059,0.73879999,2,6,0,1,2,6,0,7,2,3,23,30,34,87,3,15,12,16.0,9.0,127,170.0,15,12,16.0,9.0,0,3.0,0,0.0,0.0,127,173.0,0,6,2975.0,24.89999961853027,742.0,102571.0,4881.0,4.626219272613525,6.0,6.0,12.0,18.0,15.0,6.0,3.0,1.0,3.0,-0.25668916,8,0.22715022,-1.6280481,11,0.123435,100.0,100.0,43.43832778930664,9424703.0,10.40999984741211,7.090000152587891,23.14116477966309,-302609.0,122.8132934570313,1407745024.0,18.26151084899902,69.71636962890625,12.02211570739746,149.3675689697266,48.88527297973633,0.3547408878803253,39.69200134277344,60.30799865722656,2.290177345275879,13.43539142608643,24.94117736816406,3.467247205130238e-06,7.286191622155576e-05
38,170,Colombia,170,Colombia,COL,QoGStdCSjan23,1,1,62,1,0,0.71640003,0.86900002,0.7723,0.7647,0.61220002,6,3,10,12,8,10,11,3,9,2,18,13,26,57,2,20,25,22.0,33.0,59,55.0,18,31,19.0,35.0,20,11.0,2,3.0,27.0,79,66.0,2,2,171.0,18.70000076293945,32.0,1642775.0,43213.0,83.32240295410156,6.0,5.0,11.0,17.0,15.0,5.0,4.0,2.5,2.0,-0.94950157,8,0.22715022,0.20549659,14,0.12231406,99.75592041015624,100.0,43.95131683349609,1109500.0,14.68200016021729,5.410999774932861,53.48463439941406,395803.0,132.0713348388672,50187408.0,22.32805252075195,69.46792602539062,8.204019546508789,45.23425674438477,50.62645721435547,1.83074688911438,18.89599990844727,81.10399627685547,2.233509540557861,13.97224235534668,18.71344947814941,0.000861032711631571,0.03273281218268933
39,174,Comoros (the),174,Comoros,COM,QoGStdCSjan23,0,1,2,0,0,0.27990001,0.119,0.46520001,0.1235,0.2511,6,4,6,8,4,6,8,4,6,2,15,14,20,49,2,5,14,0.0,0.0,4,2.0,1,25,0.0,0.0,33,2.0,4,0.0,0.0,37,4.0,6,4,33.0,6.099999904632568,2.0,823.0,10.0,59.98933029174805,6.0,6.0,12.0,19.0,16.0,6.0,4.0,2.0,3.0,-0.15469919,4,0.278447,-0.70690876,9,0.13924769,84.29777526855469,97.9616928100586,75.4644546508789,1861.0,30.39999961853027,8.20300006866455,17.92584609985352,-2917.0,72.72164154052734,790986.0,38.6878547668457,56.9915885925293,4.320556640625,425.0327758789063,49.79354858398438,1.872447967529297,70.83599853515625,29.16399955749512,2.557093381881714,1.269554734230042,6.060606002807617,1.2642448791761168e-05,0.0010404735355619443
40,178,Congo (the),178,Congo,COG,QoGStdCSjan23,0,1,57,0,0,0.3786,0.27379999,0.58219999,0.31760001,0.2361,4,5,0,7,0,6,2,7,1,3,18,17,25,60,2,3,8,4.0,9.0,17,29.0,1,6,3.0,10.0,20,16.0,2,1.0,6.0,37,45.0,6,4,151.0,11.30000019073486,17.0,7107.0,108.0,100.0,6.0,6.0,12.0,19.0,16.0,6.0,4.0,2.0,3.0,-0.8969636,6,0.23851493,-1.2789886,11,0.1240757,48.40747451782227,65.10942840576172,80.19873809814453,341500.0,31.67600059509277,7.388000011444092,64.30746459960938,-6271.0,88.76750946044922,5570733.0,41.8886833190918,55.49428939819336,2.61702561378479,16.31254196166992,50.06484603881836,2.35523796081543,32.62699890136719,67.37300109863281,3.035865068435669,0.3051663637161255,11.25827789306641,1.9387035781467178e-05,0.001275774660174882
41,180,Congo (the Democratic Republic of the),180,"Congo, Democratic Republic",COD,QoGStdCSjan23,0,0,60,0,0,0.25799999,0.2024,0.53030002,0.1294,0.1144,3,6,1,7,1,4,2,7,0,3,25,25,32,82,3,5,10,6.0,19.0,36,26.0,2,6,4.0,15.0,15,5.0,3,2.0,40.0,51,31.0,8,4,500.0,10.0,50.0,17658.0,591.0,80.58059692382812,6.0,6.0,12.0,0.0,14.0,6.0,2.0,0.0,4.0,-1.5938989,6,0.22282338,-1.3139728,12,0.12296456,19.10000038146973,41.18114852905273,97.85243225097656,2267050.0,42.65599822998047,9.380000114440918,56.13312911987305,-144916.0,41.29072570800781,89906888.0,46.43745803833008,50.54272079467773,3.019821882247925,39.65809631347656,50.39266586303711,3.186288356781006,54.95399856567383,45.04600143432617,4.495717525482178,0.0,10.0,6.573467429992683e-06,0.00019640319438039052
42,188,Costa Rica,188,Costa Rica,CRI,QoGStdCSjan23,1,0,71,1,0,0.75760001,0.6548,0.84280002,0.68239999,0.7475,11,1,12,16,11,13,15,1,13,1,6,4,6,16,1,12,19,12.0,38.0,33,28.0,8,24,12.0,43.0,29,4.0,4,0.0,0.0,62,32.0,2,2,57.0,45.59999847412109,26.0,169321.0,2185.0,98.9910125732422,6.0,4.0,12.0,0.0,15.0,6.0,3.0,0.0,2.0,0.45229286,7,0.23301464,1.0960238,12,0.12341034,99.70999908447266,99.91999816894533,45.20140075683594,51060.0,12.84700012207031,5.467999935150146,59.11672592163086,4154.0,168.1618499755859,5084532.0,21.24464225769043,68.86986541748047,9.885493278503418,99.57955169677734,49.91916656494141,0.8651283383369446,19.92399978637695,80.07599639892578,1.788517951965332,12.59313583374023,45.61403656005859,0.00042973473271483,0.03330119664897379
43,191,Croatia,191,Croatia,HRV,QoGStdCSjan23,1,0,20,1,0,0.77450001,0.89289999,0.84140003,0.7529,0.72930002,12,2,12,13,10,13,14,1,11,1,15,9,17,41,2,23,28,44.0,24.0,46,56.0,13,28,17.0,30.0,36,129.0,10,27.0,21.0,82,185.0,0,1,151.0,20.5,31.0,210837.0,3920.0,100.0,7.0,7.0,11.0,0.0,15.0,4.0,4.0,0.0,4.0,0.69469994,8,0.22715022,0.45530304,13,0.11135699,100.0,100.0,54.66109466552734,55964.0,8.899999618530273,12.69999980926514,34.60456848144531,-12480.0,106.6565704345703,4065253.0,14.23677635192871,64.65750122070312,21.1057243347168,72.6405029296875,51.38933181762695,-0.5541467666625977,42.75799942016602,57.24200057983398,-0.0374656058847904,32.29397201538086,20.52980041503906,0.0009642696284831473,0.051863192770536054
44,192,Cuba,192,Cuba,CUB,QoGStdCSjan23,0,2,67,0,0,0.44389999,0.35710001,0.8215,0.2588,0.25139999,0,6,0,5,1,6,0,7,2,3,28,28,35,91,3,34,27,53.0,29.0,91,118.0,22,24,37.0,31.0,37,63.0,12,16.0,25.0,128,181.0,2,2,605.0,53.20000076293945,322.0,11863.0,146.0,58.91742706298828,6.0,6.0,12.0,18.0,15.0,6.0,3.0,2.0,3.0,0.60312307,6,0.23851493,-1.440625,8,0.13036917,99.8000030517578,99.90000152587892,45.46396636962891,103800.0,9.751999855041504,9.861000061035156,31.23314094543457,-13686.0,53.39569854736328,11316697.0,15.96810054779053,68.74555206298828,15.28634738922119,109.024055480957,50.26567459106445,-0.101983055472374,22.89100074768066,77.10900115966797,-0.0085600689053535,12.78760147094727,53.22314071655273,1.290129089786534e-05,0.0010482740679546338
45,196,Cyprus,196,Cyprus (1975-),CYP,QoGStdCSjan23,1,0,44,1,0,0.87309998,0.95240003,0.84289998,0.87059999,0.90570003,12,1,12,15,11,14,15,1,15,1,9,4,10,23,1,24,26,19.0,13.0,40,43.0,10,25,7.0,16.0,51,99.0,14,12.0,12.0,91,142.0,5,3,56.0,17.89999961853027,10.0,22346.0,120.0,100.0,6.0,5.0,12.0,18.0,15.0,6.0,3.0,2.0,3.0,0.55736995,7,0.23223656,1.0485785,8,0.14526321,100.0,100.0,42.60452270507813,9240.0,10.79399967193604,6.769000053405762,18.67424201965332,4948.0,139.9944763183594,1228836.0,16.02267646789551,70.12397766113281,13.85334873199463,132.9909057617188,49.90079879760742,0.8175176978111267,33.19499969482422,66.80500030517578,0.8100458383560181,36.47680282592773,17.85714340209961,9.765338906086735e-05,0.01818468859961785
46,203,Czechia,203,Czech Republic,CZE,QoGStdCSjan23,1,0,27,1,0,0.81349999,0.72619998,0.903,0.72350001,0.81400001,12,1,12,14,9,15,15,1,14,1,9,4,8,21,1,29,23,28.0,15.0,81,87.0,21,26,12.0,14.0,44,103.0,8,16.0,16.0,125,190.0,0,1,200.0,22.5,45.0,718661.0,11580.0,100.0,6.0,5.0,11.0,19.0,15.0,5.0,4.0,1.0,4.0,0.94388747,8,0.22715022,0.83577293,12,0.11335938,100.0,100.0,55.48237228393555,77205.5,10.5,10.5,34.65141677856445,4030.0,124.3382415771484,10671870.0,15.86374664306641,64.31597137451172,19.82028198242188,138.226806640625,50.75130844116211,0.3937888741493225,26.07900047302246,73.9209976196289,0.5684576630592346,14.18044281005859,22.5,0.001085095676765178,0.06734161866664418
47,204,Benin,204,Benin,BEN,QoGStdCSjan23,0,1,1,0,-1,0.4039,0.54759997,0.4404,0.51179999,0.2595,9,2,5,15,7,10,9,4,11,2,13,13,11,37,2,11,26,29.0,23.0,15,25.0,6,40,6.0,24.0,27,101.0,5,23.0,23.0,42,126.0,6,4,83.0,7.199999809265137,6.0,3251.0,44.0,100.0,6.0,6.0,12.0,18.0,16.0,6.0,4.0,2.0,3.0,-0.41266796,5,0.24747567,0.062789403,12,0.12620828,40.32868957519531,65.2243881225586,84.93684387207031,112760.0,37.67499923706055,9.248000144958496,28.24716186523438,3363.0,84.21051788330078,12290444.0,42.83712768554688,54.07251358032227,3.090360164642334,108.9964904785156,49.9438362121582,2.887073993682861,52.13899993896484,47.86100006103516,4.040767669677734,0.2922351658344269,7.228915691375732,3.580017125500104e-06,0.00026451444715910996
48,208,Denmark,208,Denmark,DNK,QoGStdCSjan23,1,1,75,1,0,0.97579998,0.96429998,0.95880002,0.97060001,0.99790001,12,1,12,16,12,15,16,1,14,1,4,2,6,12,1,43,32,41.0,22.0,74,66.0,26,35,16.0,24.0,60,120.0,17,25.0,21.0,134,186.0,0,5,179.0,39.09999847412109,70.0,164116.0,1298.0,85.94960021972656,6.0,6.0,13.0,0.0,16.0,7.0,3.0,0.0,3.0,0.9956252,8,0.22715022,1.5451832,9,0.12318753,100.0,100.0,56.72030258178711,40000.0,10.5,9.300000190734863,15.6875,23305.0,124.9761505126953,5814422.0,16.38949203491211,63.80794143676758,19.80256462097168,145.3605499267578,50.28009414672852,0.3581309020519257,12.00599956512451,87.99400329589844,0.4945813417434692,17.31444358825684,39.10614395141602,0.00022323801058815476,0.028225677462007402
50,214,Dominican Republic (the),214,Dominican Republic,DOM,QoGStdCSjan23,1,0,54,1,0,0.67820001,0.77380002,0.74190003,0.7647,0.52789998,10,3,9,14,7,9,10,3,8,2,13,8,21,42,2,16,29,24.0,30.0,30,45.0,8,27,8.0,18.0,25,34.0,8,16.0,47.0,55,79.0,2,2,190.0,26.79999923706055,51.0,170785.0,2414.0,91.54328155517578,6.0,3.0,12.0,0.0,15.0,6.0,3.0,0.0,3.0,0.005306914,7,0.23301464,0.1803077,13,0.12242842,99.0,99.59999847412108,53.03876495361328,48310.0,19.29100036621094,6.00600004196167,44.21465682983398,-29830.0,82.22940826416016,10881882.0,27.89686012268066,65.3429183959961,6.760222911834717,225.2511291503906,49.71081161499023,1.074974775314331,18.17200088500977,81.8280029296875,2.000682353973389,11.12933444976807,26.84210586547852,0.00022183662715695687,0.015694435944076584
51,218,Ecuador,218,Ecuador,ECU,QoGStdCSjan23,1,2,17,1,0,0.7015,0.79759997,0.77929997,0.8118,0.5133,8,3,8,12,7,10,12,3,8,2,16,23,27,66,3,12,21,24.0,23.0,35,41.0,8,23,8.0,20.0,22,64.0,4,16.0,25.0,57,105.0,2,2,137.0,38.0,52.0,212512.0,14034.0,91.0214614868164,6.0,3.0,12.0,18.0,15.0,6.0,3.0,2.0,3.0,-0.23295686,7,0.23301464,0.032742959,13,0.12242842,99.08999633789064,99.83999633789064,52.29278182983398,248360.0,17.33799934387207,4.913000106811523,50.58020782470703,71801.0,91.40531158447266,17343740.0,26.92714500427246,65.66299438476562,7.409863471984863,69.83306121826172,49.99483489990234,1.909683227539063,36.01399993896484,63.98600006103516,2.16788125038147,12.66070652008057,37.95620346069336,0.0008091680341149025,0.012252951208908805
52,222,El Salvador,222,El Salvador,SLV,QoGStdCSjan23,1,0,36,1,0,0.5697,0.67860001,0.62419999,0.5765,0.50849998,8,4,11,11,8,8,13,2,7,2,13,10,18,41,2,14,18,25.0,45.0,28,37.0,7,25,14.0,38.0,50,18.0,7,11.0,61.0,78,55.0,2,2,84.0,31.0,26.0,46242.0,1327.0,41.31575775146484,7.0,1.0,13.0,0.0,16.0,6.0,3.0,0.0,3.0,-0.1064181,7,0.23301464,0.1191415,13,0.12242842,97.36000061035156,98.76000213623048,52.53743743896484,20720.0,16.41600036621094,7.451000213623047,28.39671897888184,-55143.0,165.5482025146484,6280217.0,26.4179573059082,65.55767822265625,8.024364471435547,303.0992736816406,52.34975051879883,0.0617207325994968,27.25399971008301,72.74600219726562,1.060564637184143,14.22928524017334,30.9523811340332,0.00021129843124847439,0.007363121369850755
53,226,Equatorial Guinea,226,Equatorial Guinea,GNQ,QoGStdCSjan23,0,0,52,0,0,0.2507,0.071400002,0.55470002,0.0647,0.1327,0,7,0,3,0,3,0,7,0,3,28,27,36,91,3,10,26,23.0,15.0,16,34.0,4,25,4.0,12.0,23,118.0,6,19.0,16.0,39,152.0,2,4,100.0,21.0,21.0,5277.0,86.0,100.0,7.0,7.0,13.0,0.0,17.0,6.0,4.0,0.0,2.0,-0.15621975,4,0.25413197,-1.8799025,8,0.13127984,66.60004425048828,91.16112518310548,72.50984954833984,28050.0,31.87400054931641,8.581999778747559,87.58573913574219,14695.0,39.72876358032227,1553031.0,38.87370681762695,57.96772766113281,3.158566474914551,55.36652374267578,47.07884216308594,3.335036754608154,27.37299919128418,72.62699890136719,4.003656387329102,0.7082923650741577,21.0,5.5375584904615557e-05,0.0033978716458332127
54,231,Ethiopia,231,Ethiopia (1993-),ETH,QoGStdCSjan23,0,0,27,0,0,0.27399999,0.33329999,0.3378,0.36469999,0.1194,4,6,2,4,3,4,5,6,2,3,19,29,38,86,3,17,21,13.0,24.0,70,34.0,13,19,6.0,18.0,12,20.0,4,7.0,35.0,82,54.0,0,4,547.0,38.79999923706055,212.0,124264.0,1923.0,82.76374816894531,7.0,7.0,13.0,19.0,17.0,6.0,4.0,1.0,2.0,-1.3050728,7,0.23301464,-1.05924,13,0.11875014,48.06359100341797,92.62444305419922,77.90293884277344,1128570.875,33.12300109863281,6.439000129699707,15.18867874145508,-10803.0,36.73307037353516,114120592.0,40.68569183349609,56.21042633056641,3.103883266448975,101.1195678710938,49.72385787963867,2.656010150909424,78.7750015258789,21.22500038146973,4.856728076934814,1.097085118293762,38.75685501098633,1.6850596078225742e-05,0.001088883240283226
55,232,Eritrea,232,Eritrea,ERI,QoGStdCSjan23,0,0,27,0,0,0.1292,0.0,0.3759,0.0118,0.0,0,7,0,0,1,1,0,7,0,3,24,30,40,94,3,6,15,0.0,0.0,12,8.0,0,0,0.0,0.0,29,10.0,6,0.0,0.0,41,18.0,5,4,150.0,22.0,33.0,1320.0,3.0,28.87276458740234,6.0,6.0,11.0,18.0,14.0,5.0,3.0,1.0,4.0,-0.69849265,5,0.24747567,-2.2064421,9,0.12802923,50.93699264526367,76.46197509765625,81.82048034667969,121080.546875,28.94099998474121,6.309000015258789,8.741454124450684,-29849.0,37.46979522705078,3498818.0,41.0316276550293,54.99930191040039,3.969069004058838,28.89661598205566,50.70163726806641,1.539273500442505,59.28799819946289,40.71200180053711,3.103824615478516,1.886351346969604,22.0,8.574324243215852e-07,0.0003772702667014975
56,233,Estonia,233,Estonia,EST,QoGStdCSjan23,1,1,29,1,0,0.94730002,1.0,0.92659998,0.99409997,0.92119998,12,1,12,16,11,14,15,1,14,1,7,5,4,16,1,33,31,27.0,31.0,30,38.0,14,47,13.0,34.0,76,49.0,19,14.0,29.0,106,87.0,0,1,101.0,29.70000076293945,30.0,27990.0,229.0,100.0,7.0,7.0,13.0,19.0,16.0,6.0,3.0,2.0,3.0,0.63325626,8,0.22715022,1.181058,10,0.12549542,100.0,100.0,57.07656478881836,42750.0,10.60000038146973,11.60000038146973,57.03859710693359,5410.0,147.0228881835938,1326898.0,16.4345645904541,63.66322326660156,19.9022102355957,31.03854942321777,52.71472930908203,0.3715543746948242,30.94899940490723,69.0510025024414,0.6194410920143127,24.44449615478516,29.70297050476074,0.00017258297171297265,0.021094311695397838
57,242,Fiji,242,Fiji,FJI,QoGStdCSjan23,1,1,6,1,0,0.65850002,0.46430001,0.82270002,0.50590003,0.64679998,7,3,8,12,7,10,9,3,7,2,12,16,16,44,2,11,22,3.0,9.0,21,12.0,6,29,2.0,17.0,28,22.0,5,1.0,5.0,49,34.0,5,9,51.0,19.60000038146973,10.0,49.0,2.0,14.35784244537354,6.0,0.0,12.0,18.0,16.0,6.0,4.0,2.0,3.0,0.77767038,4,0.25432298,0.021420652,6,0.14991507,99.71588134765624,99.97067260742188,53.33510208129883,18270.0,19.96199989318848,7.940999984741211,62.03284072875977,-11865.0,112.1437530517578,918465.0,29.44038581848145,65.2166748046875,5.342939376831055,50.27175521850586,49.7677116394043,-0.0577971450984478,43.25,56.75,0.8307164311408997,5.559717178344727,19.60784339904785,2.1775462320284386e-06,5.334988268469675e-05
58,246,Finland,246,Finland,FIN,QoGStdCSjan23,1,0,103,1,0,0.94520003,0.95240003,0.95490003,0.97060001,0.91009998,12,1,12,16,12,16,16,1,16,1,4,4,4,12,1,37,29,65.0,43.0,63,73.0,12,19,33.0,45.0,66,77.0,25,32.0,42.0,129,150.0,0,5,200.0,47.0,94.0,36422.0,592.0,72.75948333740234,7.0,6.0,13.0,19.0,16.0,6.0,3.0,1.0,3.0,0.85165673,8,0.22715022,1.5648508,10,0.12308559,100.0,100.0,61.12668991088867,303930.0,8.300000190734863,9.800000190734863,73.73079681396484,15558.0,129.4929504394531,5521606.0,15.87723827362061,62.06296920776367,22.05979347229004,18.16736030578613,50.63405227661133,0.1101916879415512,14.55399990081787,85.44599914550781,0.1851016134023666,4.871832847595215,47.0,0.00010721518340859526,0.006596269273830838
59,250,France,250,France (1963-),FRA,QoGStdCSjan23,1,2,74,1,0,0.87180001,0.9048,0.86119998,0.88239998,0.87190002,11,2,12,14,11,14,15,1,13,1,7,6,13,26,1,33,24,43.0,23.0,128,159.0,32,25,40.0,25.0,7,29.0,1,3.0,10.0,135,188.0,0,5,577.0,39.70000076293945,229.0,2677660.0,64758.0,99.96907043457033,6.0,6.0,11.0,17.0,15.0,5.0,4.0,2.0,3.0,0.29938224,8,0.22715022,1.1164004,11,0.12199154,100.0,100.0,62.27973937988281,547557.0,11.19999980926514,9.100000381469728,31.35673522949219,17403.0,111.86376953125,67388000.0,17.70168876647949,61.62198638916016,20.67632484436035,123.0702972412109,51.64383697509766,0.3413741290569305,19.29100036621094,80.70899963378906,0.6702558398246765,58.69121170043945,39.68804168701172,0.000960972279931145,0.03973496765002671
60,262,Djibouti,262,Djibouti,DJI,QoGStdCSjan23,0,0,43,0,0,0.2728,0.21430001,0.3418,0.2235,0.25310001,3,5,2,6,0,6,3,7,4,3,24,24,29,77,3,6,14,3.0,9.0,12,10.0,0,0,2.0,20.0,30,22.0,6,1.0,5.0,42,32.0,6,4,65.0,26.20000076293945,17.0,5831.0,61.0,7.80707311630249,6.0,6.0,11.0,17.0,15.0,5.0,4.0,2.0,3.0,-0.35114947,4,0.25413197,-1.4236839,8,0.13142921,61.21192932128906,71.42930603027344,56.4322509765625,23180.0,22.74799919128418,8.420999526977539,0.2459016442298889,1322.0,38.53522491455078,1073994.0,31.66958999633789,63.92549514770508,4.404912948608398,46.33278656005859,50.31378173828125,1.576239705085754,22.08499908447266,77.91500091552734,1.753448486328125,3.455047130584717,26.15384674072266,5.679733778773438e-05,0.0054292668301685115
61,266,Gabon,266,Gabon,GAB,QoGStdCSjan23,0,0,60,0,0,0.54009998,0.27379999,0.67189997,0.32350001,0.625,3,5,0,8,1,5,2,7,3,3,22,24,25,71,3,9,22,2.0,6.0,19,16.0,3,16,1.0,6.0,21,15.0,6,1.0,7.0,40,31.0,6,4,134.0,17.89999961853027,24.0,9571.0,64.0,89.86821746826172,6.0,6.0,11.0,18.0,15.0,5.0,4.0,1.0,3.0,-0.07426174,6,0.23851493,-1.0429165,12,0.12362479,90.7262954711914,98.22552490234376,68.05746459960938,257670.0,28.35400009155273,6.855999946594238,91.36679077148438,2230.0,133.4416656494141,2242785.0,36.59710311889648,59.50343704223633,3.899458885192871,8.70409870147705,48.97758865356445,2.289855480194092,10.25899982452393,89.74099731445312,2.704146146774292,0.9938977956771852,17.91044807434082,2.853594972322358e-05,0.004267462106265201
62,268,Georgia,268,Georgia,GEO,QoGStdCSjan23,1,0,16,1,0,0.71740001,0.64289999,0.87169999,0.58819997,0.69230002,7,3,8,10,7,12,9,3,8,2,16,13,21,50,2,15,15,7.0,8.0,35,38.0,5,14,6.0,16.0,64,53.0,10,1.0,2.0,99,91.0,0,1,149.0,14.80000019073486,22.0,227420.0,2505.0,53.6231689453125,6.0,6.0,12.0,18.0,15.0,6.0,3.0,1.0,3.0,-0.48838264,6,0.24134798,0.16871983,11,0.12441743,100.0,100.0,54.09702301025391,69490.0,13.45100021362305,12.88000011444092,40.61591720581055,-5414.0,142.7295227050781,3720161.0,20.71254920959473,64.89418029785156,14.39327144622803,65.0855712890625,52.93455505371094,-0.1715657413005829,40.96099853515625,59.03900146484375,0.5202125310897827,13.78489017486572,14.76510047912598,0.0006733579541315551,0.061131762845747804
63,270,Gambia (the),270,Gambia,GMB,QoGStdCSjan23,1,1,3,1,0,0.26300001,0.035700001,0.36300001,0.0294,0.39669999,6,4,7,8,4,6,9,4,6,2,23,29,35,87,3,9,24,11.0,58.0,6,7.0,1,17,3.0,43.0,32,12.0,8,8.0,67.0,38,19.0,5,4,58.0,10.30000019073486,6.0,3797.0,124.0,23.24625968933105,7.0,7.0,13.0,19.0,16.0,6.0,3.0,1.0,3.0,0.22472139,5,0.24445687,-0.25029662,11,0.12559383,62.09999847412109,80.63490295410156,87.8896484375,10120.0,34.28099822998047,6.999000072479248,24.54545402526855,-4186.0,103.0224609375,2508883.0,44.3090705871582,53.22274017333984,2.468189477920532,247.9133453369141,50.28297424316406,2.58268666267395,38.06900024414063,61.93099975585938,3.655721187591553,2.391501665115356,10.34482765197754,4.942438527424356e-05,0.0015134225071476032
64,276,Germany,276,Germany,DEU,QoGStdCSjan23,1,1,30,1,0,0.8524,0.75,0.93620002,0.7353,0.88559997,12,1,12,14,12,15,15,1,14,1,4,6,10,20,1,36,22,36.0,19.0,153,151.0,35,23,22.0,15.0,7,41.0,1,14.0,34.0,160,192.0,0,5,709.0,30.89999961853027,219.0,1719737.0,33071.0,100.0,6.0,6.0,10.0,19.0,16.0,4.0,6.0,3.0,3.0,0.57430857,8,0.22715022,1.3555444,11,0.12199154,100.0,100.0,54.72518157958984,349390.0,9.399999618530272,11.30000019073486,32.68267440795898,360560.0,128.926513671875,83092960.0,13.63898944854736,64.63072204589844,21.73028945922852,237.8229522705078,50.66205978393555,0.2255198806524277,22.62400054931641,77.3759994506836,0.3082669377326965,48.58797836303711,30.88857460021973,0.0003980000231066507,0.020696542763670955
65,288,Ghana,288,Ghana,GHA,QoGStdCSjan23,1,2,23,1,0,0.59600002,0.63099998,0.59299999,0.63529998,0.5596,11,2,12,14,10,11,13,2,11,1,11,9,13,33,2,14,26,30.0,60.0,36,25.0,12,33,15.0,60.0,17,25.0,2,15.0,60.0,53,50.0,5,4,275.0,13.10000038146973,36.0,54771.0,335.0,78.9496078491211,6.0,4.0,12.0,18.0,15.0,6.0,3.0,2.0,3.0,0.13441195,7,0.23301464,0.54990923,14,0.11776678,83.5,93.8000030517578,70.12261962890625,227540.0,28.57200050354004,7.14300012588501,35.0640754699707,-21860.0,129.6132965087891,31522290.0,37.88681030273438,58.78113555908203,3.332054853439331,138.53515625,50.11885833740234,2.088931083679199,43.29299926757813,56.70700073242188,3.236444711685181,0.9153237342834472,13.09090900421143,1.0627400483911543e-05,0.0017375323937442362
67,300,Greece,300,Greece,GRC,QoGStdCSjan23,1,3,46,1,0,0.8021,0.78570002,0.89050001,0.70590001,0.81,12,2,12,14,10,14,15,1,11,1,13,13,18,44,2,33,27,32.0,21.0,86,73.0,21,24,16.0,22.0,38,81.0,12,16.0,20.0,124,154.0,0,5,300.0,20.70000076293945,62.0,138850.0,4838.0,100.0,6.0,5.0,12.0,18.0,15.0,6.0,3.0,2.0,3.0,0.18173821,8,0.22715022,0.81237459,10,0.12308559,100.0,100.0,56.62098693847656,128900.0,7.800000190734863,11.69999980926514,30.26997756958008,-21581.0,112.370475769043,10721582.0,14.27110862731934,63.84840774536133,21.88048362731934,83.17752075195312,50.99160003662109,-0.1053393930196762,20.61199951171875,79.38800048828125,0.3112108111381531,45.45698928833008,20.66666603088379,0.00045123937866631996,0.012950514205832684
